temperature,rainfall,humidity,yield_apples
25.00 , 20.00 , 41.00 , 27.40
58.00 , 45.00 , 55.00 , 47.10
72.00 , 56.00 , 58.00 , 54.40
72.00 , 74.00 , 93.00 , 73.80
86.00 , 99.00 , 46.00 , 65.30
48.00 , 22.00 , 100.00 , 56.20
87.00 , 85.00 , 28.00 , 54.10
37.00 , 27.00 , 86.00 , 49.90
75.00 , 49.00 , 54.00 , 51.30
23.00 , 81.00 , 93.00 , 66.10
28.00 , 72.00 , 99.00 , 66.80
53.00 , 68.00 , 99.00 , 70.60
35.00 , 48.00 , 35.00 , 35.40
28.00 , 79.00 , 50.00 , 49.30
52.00 , 55.00 , 41.00 , 43.30
66.00 , 67.00 , 22.00 , 42.10
72.00 , 38.00 , 34.00 , 39.40
26.00 , 64.00 , 90.00 , 60.40
41.00 , 60.00 , 29.00 , 37.80
76.00 , 58.00 , 49.00 , 52.20
89.00 , 71.00 , 93.00 , 76.30
59.00 , 71.00 , 54.00 , 54.70
22.00 , 57.00 , 94.00 , 59.10
99.00 , 59.00 , 32.00 , 50.30
73.00 , 47.00 , 66.00 , 55.10
51.00 , 64.00 , 69.00 , 57.00
71.00 , 49.00 , 34.00 , 42.50
31.00 , 27.00 , 22.00 , 23.10
20.00 , 93.00 , 40.00 , 47.90
55.00 , 22.00 , 42.00 , 34.40
87.00 , 70.00 , 78.00 , 69.60
35.00 , 30.00 , 41.00 , 32.40
53.00 , 82.00 , 47.00 , 54.00
83.00 , 40.00 , 31.00 , 41.00
60.00 , 50.00 , 81.00 , 59.40
74.00 , 82.00 , 92.00 , 76.20
62.00 , 79.00 , 67.00 , 62.90
76.00 , 31.00 , 60.00 , 48.50
80.00 , 69.00 , 39.00 , 52.30
29.00 , 29.00 , 55.00 , 36.50
32.00 , 82.00 , 21.00 , 39.40
22.00 , 48.00 , 86.00 , 53.20
82.00 , 47.00 , 56.00 , 52.90
83.00 , 97.00 , 69.00 , 73.30
98.00 , 20.00 , 66.00 , 52.00
66.00 , 60.00 , 82.00 , 64.00
33.00 , 41.00 , 28.00 , 30.10
68.00 , 86.00 , 80.00 , 71.40
64.00 , 33.00 , 79.00 , 54.30
24.00 , 21.00 , 71.00 , 39.50
83.00 , 49.00 , 56.00 , 53.70
23.00 , 61.00 , 34.00 , 36.50
76.00 , 84.00 , 73.00 , 69.60
75.00 , 65.00 , 62.00 , 59.30
50.00 , 89.00 , 51.00 , 57.10
50.00 , 63.00 , 37.00 , 43.70
47.00 , 90.00 , 21.00 , 44.80
27.00 , 70.00 , 52.00 , 47.20
63.00 , 66.00 , 90.00 , 68.40
35.00 , 94.00 , 84.00 , 68.80
62.00 , 76.00 , 31.00 , 47.60
35.00 , 52.00 , 21.00 , 31.00
35.00 , 32.00 , 69.00 , 44.20
69.00 , 52.00 , 98.00 , 68.60
20.00 , 47.00 , 42.00 , 34.90
73.00 , 52.00 , 42.00 , 47.00
23.00 , 53.00 , 69.00 , 48.10
71.00 , 44.00 , 66.00 , 53.80
75.00 , 49.00 , 78.00 , 60.90
78.00 , 77.00 , 53.00 , 59.90
89.00 , 63.00 , 27.00 , 47.50
78.00 , 35.00 , 58.00 , 49.30
49.00 , 85.00 , 96.00 , 73.70
93.00 , 34.00 , 57.00 , 51.60
93.00 , 39.00 , 78.00 , 61.50
93.00 , 92.00 , 42.00 , 63.00
96.00 , 95.00 , 28.00 , 58.90
31.00 , 65.00 , 46.00 , 44.10
76.00 , 52.00 , 54.00 , 52.40
38.00 , 96.00 , 50.00 , 56.40
39.00 , 61.00 , 31.00 , 38.50
27.00 , 98.00 , 27.00 , 45.60
85.00 , 59.00 , 56.00 , 57.10
50.00 , 42.00 , 95.00 , 60.60
26.00 , 100.00 , 97.00 , 74.00
50.00 , 82.00 , 51.00 , 55.00
32.00 , 53.00 , 89.00 , 57.90
93.00 , 43.00 , 66.00 , 57.90
95.00 , 63.00 , 22.00 , 46.70
29.00 , 61.00 , 78.00 , 55.30
91.00 , 93.00 , 69.00 , 73.70
21.00 , 58.00 , 29.00 , 33.20
40.00 , 67.00 , 28.00 , 39.30
61.00 , 74.00 , 57.00 , 57.20
31.00 , 65.00 , 75.00 , 55.70
62.00 , 39.00 , 85.00 , 58.10
61.00 , 89.00 , 44.00 , 56.50
38.00 , 94.00 , 67.00 , 62.60
54.00 , 85.00 , 35.00 , 50.30
99.00 , 26.00 , 75.00 , 57.60
88.00 , 85.00 , 97.00 , 81.90
21.00 , 100.00 , 81.00 , 66.60
84.00 , 24.00 , 55.00 , 46.00
54.00 , 35.00 , 97.00 , 60.10
75.00 , 52.00 , 72.00 , 59.40
93.00 , 83.00 , 40.00 , 59.50
87.00 , 72.00 , 87.00 , 73.80
42.00 , 48.00 , 44.00 , 40.40
42.00 , 95.00 , 32.00 , 49.70
50.00 , 88.00 , 24.00 , 46.00
46.00 , 84.00 , 77.00 , 65.20
20.00 , 66.00 , 67.00 , 50.60
55.00 , 89.00 , 41.00 , 54.10
87.00 , 25.00 , 32.00 , 37.70
43.00 , 67.00 , 34.00 , 42.30
66.00 , 49.00 , 54.00 , 49.50
94.00 , 52.00 , 80.00 , 66.40
77.00 , 90.00 , 47.00 , 61.20
68.00 , 27.00 , 20.00 , 29.70
64.00 , 82.00 , 37.00 , 52.20
83.00 , 88.00 , 71.00 , 71.40
86.00 , 89.00 , 30.00 , 55.90
82.00 , 77.00 , 27.00 , 50.30
92.00 , 89.00 , 52.00 , 65.90
64.00 , 65.00 , 98.00 , 71.50
73.00 , 93.00 , 81.00 , 74.90
32.00 , 95.00 , 86.00 , 69.30
56.00 , 91.00 , 72.00 , 67.30
97.00 , 100.00 , 36.00 , 63.80
54.00 , 78.00 , 99.00 , 73.80
52.00 , 81.00 , 69.00 , 62.30
27.00 , 92.00 , 50.00 , 53.00
22.00 , 65.00 , 54.00 , 45.50
35.00 , 32.00 , 62.00 , 41.40
40.00 , 83.00 , 98.00 , 72.10
57.00 , 55.00 , 68.00 , 55.10
50.00 , 100.00 , 46.00 , 58.40
84.00 , 55.00 , 48.00 , 52.50
91.00 , 67.00 , 65.00 , 64.30
50.00 , 88.00 , 21.00 , 44.80
94.00 , 93.00 , 68.00 , 73.90
82.00 , 22.00 , 47.00 , 41.80
92.00 , 79.00 , 61.00 , 66.50
81.00 , 85.00 , 84.00 , 75.30
88.00 , 88.00 , 41.00 , 60.40
44.00 , 100.00 , 78.00 , 70.00
96.00 , 35.00 , 77.00 , 60.50
75.00 , 56.00 , 83.00 , 65.00
91.00 , 97.00 , 75.00 , 77.30
77.00 , 87.00 , 75.00 , 71.50
75.00 , 97.00 , 64.00 , 69.70
31.00 , 21.00 , 45.00 , 30.50
51.00 , 49.00 , 43.00 , 42.10
69.00 , 78.00 , 93.00 , 74.40
40.00 , 28.00 , 97.00 , 55.20
66.00 , 62.00 , 32.00 , 44.60
36.00 , 88.00 , 74.00 , 63.20
22.00 , 63.00 , 44.00 , 40.90
32.00 , 69.00 , 71.00 , 55.50
48.00 , 48.00 , 45.00 , 42.00
68.00 , 39.00 , 93.00 , 62.50
95.00 , 89.00 , 75.00 , 75.70
28.00 , 77.00 , 60.00 , 52.70
85.00 , 35.00 , 48.00 , 46.70
47.00 , 79.00 , 83.00 , 66.30
30.00 , 79.00 , 54.00 , 51.30
93.00 , 40.00 , 75.00 , 60.60
93.00 , 42.00 , 64.00 , 56.80
98.00 , 54.00 , 59.00 , 59.40
50.00 , 52.00 , 89.00 , 61.20
64.00 , 41.00 , 27.00 , 35.90
88.00 , 96.00 , 73.00 , 75.60
51.00 , 27.00 , 57.00 , 41.10
52.00 , 90.00 , 95.00 , 75.40
32.00 , 35.00 , 32.00 , 29.70
43.00 , 99.00 , 35.00 , 52.30
31.00 , 90.00 , 39.00 , 48.80
71.00 , 35.00 , 89.00 , 60.30
50.00 , 23.00 , 40.00 , 32.90
54.00 , 86.00 , 63.00 , 61.80
99.00 , 86.00 , 39.00 , 61.20
59.00 , 25.00 , 25.00 , 29.30
70.00 , 25.00 , 61.00 , 45.90
100.00 , 79.00 , 53.00 , 64.90
87.00 , 72.00 , 44.00 , 56.60
41.00 , 49.00 , 91.00 , 59.30
58.00 , 64.00 , 68.00 , 58.00
81.00 , 71.00 , 68.00 , 64.70
32.00 , 92.00 , 40.00 , 50.00
60.00 , 98.00 , 79.00 , 73.00
64.00 , 84.00 , 97.00 , 76.80
96.00 , 95.00 , 44.00 , 65.30
27.00 , 39.00 , 23.00 , 26.30
59.00 , 87.00 , 52.00 , 58.70
85.00 , 68.00 , 97.00 , 76.20
78.00 , 44.00 , 22.00 , 37.60
25.00 , 93.00 , 42.00 , 49.70
30.00 , 49.00 , 46.00 , 39.10
26.00 , 83.00 , 71.00 , 58.50
67.00 , 40.00 , 98.00 , 64.60
39.00 , 58.00 , 29.00 , 36.80
44.00 , 56.00 , 22.00 , 34.40
53.00 , 20.00 , 68.00 , 43.80
25.00 , 32.00 , 20.00 , 22.60
23.00 , 59.00 , 92.00 , 59.10
40.00 , 82.00 , 96.00 , 71.00
54.00 , 66.00 , 26.00 , 41.00
81.00 , 48.00 , 32.00 , 43.40
32.00 , 68.00 , 33.00 , 40.00
65.00 , 69.00 , 56.00 , 56.10
85.00 , 100.00 , 52.00 , 67.80
70.00 , 23.00 , 77.00 , 51.70
59.00 , 57.00 , 60.00 , 52.90
70.00 , 45.00 , 89.00 , 63.10
92.00 , 66.00 , 36.00 , 52.60
99.00 , 79.00 , 87.00 , 78.30
80.00 , 88.00 , 71.00 , 70.80
60.00 , 86.00 , 20.00 , 45.80
95.00 , 59.00 , 74.00 , 66.30
87.00 , 56.00 , 74.00 , 63.80
24.00 , 56.00 , 44.00 , 39.20
58.00 , 50.00 , 95.00 , 64.60
70.00 , 66.00 , 73.00 , 63.00
86.00 , 76.00 , 62.00 , 64.80
20.00 , 46.00 , 45.00 , 35.80
44.00 , 24.00 , 70.00 , 44.00
20.00 , 90.00 , 93.00 , 68.20
73.00 , 35.00 , 87.00 , 59.90
23.00 , 49.00 , 39.00 , 34.90
49.00 , 41.00 , 81.00 , 54.50
53.00 , 63.00 , 79.00 , 61.10
89.00 , 80.00 , 20.00 , 49.80
70.00 , 44.00 , 52.00 , 48.00
37.00 , 66.00 , 71.00 , 55.60
35.00 , 37.00 , 22.00 , 26.90
64.00 , 34.00 , 61.00 , 47.40
73.00 , 64.00 , 47.00 , 52.60
31.00 , 67.00 , 82.00 , 59.10
40.00 , 49.00 , 31.00 , 35.10
62.00 , 52.00 , 95.00 , 66.00
35.00 , 24.00 , 31.00 , 26.60
32.00 , 95.00 , 49.00 , 54.50
33.00 , 83.00 , 70.00 , 59.50
73.00 , 73.00 , 69.00 , 64.10
72.00 , 65.00 , 25.00 , 43.90
24.00 , 28.00 , 73.00 , 42.40
54.00 , 21.00 , 52.00 , 37.90
98.00 , 38.00 , 42.00 , 47.80
44.00 , 79.00 , 78.00 , 63.70
72.00 , 59.00 , 75.00 , 62.10
93.00 , 58.00 , 48.00 , 55.20
53.00 , 67.00 , 48.00 , 49.90
74.00 , 43.00 , 55.00 , 49.70
96.00 , 36.00 , 73.00 , 59.20
87.00 , 64.00 , 48.00 , 55.80
27.00 , 100.00 , 43.00 , 52.60
61.00 , 71.00 , 80.00 , 65.50
57.00 , 94.00 , 76.00 , 70.00
76.00 , 30.00 , 62.00 , 49.00
24.00 , 37.00 , 56.00 , 38.30
86.00 , 33.00 , 100.00 , 67.10
77.00 , 38.00 , 25.00 , 36.80
76.00 , 59.00 , 32.00 , 45.70
87.00 , 42.00 , 41.00 , 46.40
28.00 , 84.00 , 67.00 , 57.60
79.00 , 54.00 , 46.00 , 50.40
40.00 , 35.00 , 53.00 , 39.70
85.00 , 100.00 , 36.00 , 61.40
83.00 , 55.00 , 26.00 , 43.50
22.00 , 81.00 , 23.00 , 37.90
57.00 , 38.00 , 85.00 , 56.80
88.00 , 43.00 , 36.00 , 44.90
55.00 , 80.00 , 25.00 , 45.00
66.00 , 53.00 , 94.00 , 66.70
57.00 , 58.00 , 53.00 , 50.00
94.00 , 59.00 , 32.00 , 49.30
74.00 , 97.00 , 55.00 , 65.90
31.00 , 55.00 , 52.00 , 43.50
56.00 , 66.00 , 28.00 , 42.20
80.00 , 41.00 , 52.00 , 49.10
60.00 , 54.00 , 74.00 , 57.80
68.00 , 47.00 , 68.00 , 54.90
75.00 , 34.00 , 46.00 , 43.60
77.00 , 81.00 , 66.00 , 66.10
26.00 , 21.00 , 98.00 , 50.70
72.00 , 41.00 , 79.00 , 58.30
69.00 , 30.00 , 39.00 , 38.40
48.00 , 93.00 , 39.00 , 53.10
43.00 , 88.00 , 30.00 , 47.00
35.00 , 93.00 , 91.00 , 71.30
24.00 , 27.00 , 85.00 , 46.90
65.00 , 94.00 , 40.00 , 57.20
62.00 , 89.00 , 38.00 , 54.30
58.00 , 22.00 , 99.00 , 57.80
48.00 , 66.00 , 31.00 , 41.80
75.00 , 54.00 , 30.00 , 43.20
55.00 , 42.00 , 82.00 , 56.40
20.00 , 74.00 , 24.00 , 35.80
98.00 , 47.00 , 29.00 , 45.30
80.00 , 34.00 , 92.00 , 63.00
48.00 , 33.00 , 96.00 , 57.90
60.00 , 94.00 , 30.00 , 52.20
62.00 , 47.00 , 36.00 , 40.90
46.00 , 63.00 , 70.00 , 56.10
66.00 , 97.00 , 62.00 , 67.10
89.00 , 86.00 , 46.00 , 62.00
34.00 , 68.00 , 21.00 , 35.60
79.00 , 72.00 , 59.00 , 61.00
63.00 , 23.00 , 93.00 , 56.70
81.00 , 29.00 , 45.00 , 42.90
95.00 , 93.00 , 77.00 , 77.70
84.00 , 85.00 , 70.00 , 70.30
82.00 , 37.00 , 86.00 , 61.90
29.00 , 51.00 , 21.00 , 29.50
23.00 , 40.00 , 82.00 , 49.40
42.00 , 33.00 , 73.00 , 47.50
29.00 , 38.00 , 55.00 , 39.20
42.00 , 28.00 , 94.00 , 54.40
89.00 , 21.00 , 20.00 , 32.10
88.00 , 67.00 , 65.00 , 63.70
62.00 , 52.00 , 72.00 , 56.80
81.00 , 42.00 , 71.00 , 57.20
88.00 , 58.00 , 72.00 , 63.80
42.00 , 42.00 , 99.00 , 60.60
23.00 , 60.00 , 63.00 , 47.80
89.00 , 87.00 , 76.00 , 74.30
97.00 , 75.00 , 80.00 , 73.90
44.00 , 82.00 , 33.00 , 46.60
70.00 , 45.00 , 82.00 , 60.30
42.00 , 26.00 , 68.00 , 43.40
21.00 , 46.00 , 44.00 , 35.60
53.00 , 57.00 , 86.00 , 62.10
70.00 , 28.00 , 55.00 , 44.40
68.00 , 82.00 , 48.00 , 57.40
56.00 , 66.00 , 68.00 , 58.20
69.00 , 94.00 , 50.00 , 62.00
30.00 , 22.00 , 83.00 , 45.80
78.00 , 84.00 , 74.00 , 70.40
34.00 , 79.00 , 93.00 , 67.70
58.00 , 50.00 , 76.00 , 57.00
75.00 , 27.00 , 35.00 , 37.10
28.00 , 46.00 , 64.00 , 45.00
80.00 , 52.00 , 35.00 , 45.60
98.00 , 63.00 , 73.00 , 67.70
42.00 , 34.00 , 54.00 , 40.20
26.00 , 59.00 , 98.00 , 62.10
97.00 , 83.00 , 72.00 , 73.10
100.00 , 56.00 , 56.00 , 59.20
23.00 , 49.00 , 24.00 , 28.90
55.00 , 93.00 , 65.00 , 64.90
48.00 , 54.00 , 55.00 , 47.80
72.00 , 72.00 , 74.00 , 65.60
29.00 , 64.00 , 47.00 , 43.80
53.00 , 93.00 , 50.00 , 58.50
37.00 , 22.00 , 60.00 , 38.00
20.00 , 45.00 , 70.00 , 45.50
86.00 , 27.00 , 87.00 , 60.10
52.00 , 78.00 , 96.00 , 72.20
40.00 , 40.00 , 32.00 , 32.80
29.00 , 24.00 , 36.00 , 27.40
71.00 , 35.00 , 89.00 , 60.30
79.00 , 82.00 , 53.00 , 61.60
64.00 , 39.00 , 80.00 , 56.50
71.00 , 46.00 , 51.00 , 48.40
38.00 , 77.00 , 48.00 , 49.90
81.00 , 24.00 , 95.00 , 61.40
34.00 , 26.00 , 57.00 , 37.40
28.00 , 30.00 , 30.00 , 26.60
76.00 , 50.00 , 82.00 , 63.00
95.00 , 21.00 , 87.00 , 60.10
92.00 , 71.00 , 38.00 , 54.90
24.00 , 89.00 , 57.00 , 54.30
50.00 , 78.00 , 81.00 , 65.80
59.00 , 54.00 , 73.00 , 57.20
91.00 , 36.00 , 64.00 , 54.60
34.00 , 58.00 , 95.00 , 62.20
49.00 , 56.00 , 35.00 , 40.60
33.00 , 50.00 , 79.00 , 53.20
83.00 , 81.00 , 32.00 , 53.70
79.00 , 77.00 , 27.00 , 49.70
95.00 , 55.00 , 23.00 , 44.70
44.00 , 22.00 , 80.00 , 47.40
62.00 , 93.00 , 89.00 , 75.90
33.00 , 74.00 , 42.00 , 45.60
80.00 , 49.00 , 84.00 , 64.30
45.00 , 83.00 , 86.00 , 68.30
71.00 , 61.00 , 67.00 , 59.30
67.00 , 89.00 , 23.00 , 49.30
99.00 , 39.00 , 64.00 , 57.10
74.00 , 90.00 , 82.00 , 74.60
38.00 , 99.00 , 20.00 , 45.30
73.00 , 100.00 , 97.00 , 83.40
59.00 , 51.00 , 88.00 , 62.30
79.00 , 38.00 , 39.00 , 42.80
98.00 , 24.00 , 54.00 , 48.40
24.00 , 37.00 , 68.00 , 43.10
69.00 , 71.00 , 58.00 , 58.30
57.00 , 23.00 , 75.00 , 48.30
88.00 , 71.00 , 51.00 , 59.30
87.00 , 63.00 , 64.00 , 61.90
21.00 , 32.00 , 71.00 , 42.20
84.00 , 28.00 , 49.00 , 44.80
76.00 , 85.00 , 60.00 , 64.70
65.00 , 61.00 , 40.00 , 47.30
89.00 , 36.00 , 43.00 , 45.80
31.00 , 60.00 , 85.00 , 58.20
23.00 , 46.00 , 24.00 , 28.00
57.00 , 91.00 , 86.00 , 73.10
49.00 , 88.00 , 49.00 , 55.80
44.00 , 45.00 , 49.00 , 41.90
84.00 , 34.00 , 73.00 , 56.20
65.00 , 79.00 , 98.00 , 75.90
26.00 , 42.00 , 75.00 , 47.80
95.00 , 34.00 , 34.00 , 42.80
85.00 , 44.00 , 80.00 , 62.20
56.00 , 26.00 , 88.00 , 54.20
64.00 , 22.00 , 89.00 , 55.00
65.00 , 40.00 , 100.00 , 65.00
26.00 , 57.00 , 85.00 , 56.30
56.00 , 81.00 , 64.00 , 61.10
80.00 , 28.00 , 98.00 , 63.60
86.00 , 62.00 , 92.00 , 72.60
87.00 , 81.00 , 59.00 , 65.30
78.00 , 78.00 , 38.00 , 54.20
73.00 , 91.00 , 74.00 , 71.50
44.00 , 35.00 , 75.00 , 49.30
25.00 , 74.00 , 36.00 , 41.60
71.00 , 20.00 , 83.00 , 53.40
82.00 , 80.00 , 24.00 , 50.00
77.00 , 93.00 , 88.00 , 78.50
95.00 , 24.00 , 59.00 , 49.80
46.00 , 40.00 , 60.00 , 45.20
59.00 , 91.00 , 70.00 , 67.10
77.00 , 37.00 , 47.00 , 45.30
79.00 , 48.00 , 91.00 , 66.60
91.00 , 83.00 , 35.00 , 57.10
68.00 , 90.00 , 28.00 , 51.80
47.00 , 64.00 , 97.00 , 67.40
57.00 , 82.00 , 35.00 , 50.00
21.00 , 51.00 , 21.00 , 27.90
60.00 , 48.00 , 30.00 , 38.40
98.00 , 75.00 , 33.00 , 55.30
65.00 , 66.00 , 100.00 , 72.80
83.00 , 34.00 , 82.00 , 59.60
86.00 , 72.00 , 75.00 , 68.80
68.00 , 27.00 , 23.00 , 30.90
58.00 , 58.00 , 81.00 , 61.40
76.00 , 43.00 , 94.00 , 65.70
34.00 , 92.00 , 29.00 , 46.00
68.00 , 47.00 , 45.00 , 45.70
86.00 , 75.00 , 91.00 , 76.10
76.00 , 43.00 , 69.00 , 55.70
28.00 , 55.00 , 49.00 , 41.70
29.00 , 24.00 , 33.00 , 26.20
33.00 , 56.00 , 44.00 , 41.00
51.00 , 46.00 , 92.00 , 60.80
87.00 , 40.00 , 86.00 , 63.80
21.00 , 74.00 , 52.00 , 47.20
48.00 , 24.00 , 92.00 , 53.60
63.00 , 63.00 , 32.00 , 44.30
31.00 , 53.00 , 96.00 , 60.50
23.00 , 31.00 , 100.00 , 53.90
28.00 , 51.00 , 31.00 , 33.30
66.00 , 35.00 , 73.00 , 52.90
72.00 , 92.00 , 92.00 , 78.80
38.00 , 49.00 , 79.00 , 53.90
24.00 , 65.00 , 54.00 , 45.90
59.00 , 37.00 , 98.00 , 62.10
33.00 , 76.00 , 90.00 , 65.40
73.00 , 45.00 , 79.00 , 59.70
46.00 , 83.00 , 34.00 , 47.70
44.00 , 39.00 , 43.00 , 37.70
86.00 , 95.00 , 80.00 , 77.70
29.00 , 86.00 , 94.00 , 69.20
62.00 , 30.00 , 20.00 , 29.40
68.00 , 59.00 , 45.00 , 49.30
96.00 , 44.00 , 84.00 , 66.00
44.00 , 91.00 , 73.00 , 65.30
57.00 , 92.00 , 47.00 , 57.80
68.00 , 62.00 , 98.00 , 71.40
29.00 , 84.00 , 73.00 , 60.20
33.00 , 76.00 , 28.00 , 40.60
38.00 , 24.00 , 79.00 , 46.40
90.00 , 29.00 , 61.00 , 51.10
86.00 , 63.00 , 40.00 , 52.10
34.00 , 41.00 , 30.00 , 31.10
58.00 , 75.00 , 82.00 , 66.90
89.00 , 76.00 , 42.00 , 57.40
72.00 , 99.00 , 62.00 , 68.90
67.00 , 41.00 , 84.00 , 59.30
56.00 , 63.00 , 89.00 , 65.70
58.00 , 38.00 , 45.00 , 41.00
39.00 , 58.00 , 34.00 , 38.80
90.00 , 23.00 , 89.00 , 60.50
63.00 , 28.00 , 63.00 , 46.20
94.00 , 32.00 , 35.00 , 42.40
83.00 , 22.00 , 79.00 , 54.80
83.00 , 89.00 , 62.00 , 68.10
31.00 , 74.00 , 76.00 , 58.80
30.00 , 54.00 , 36.00 , 36.60
84.00 , 21.00 , 56.00 , 45.50
82.00 , 97.00 , 72.00 , 74.30
37.00 , 37.00 , 42.00 , 35.30
47.00 , 41.00 , 44.00 , 39.30
44.00 , 85.00 , 95.00 , 72.30
46.00 , 51.00 , 72.00 , 53.30
41.00 , 61.00 , 83.00 , 59.70
63.00 , 89.00 , 41.00 , 55.70
73.00 , 53.00 , 53.00 , 51.70
37.00 , 85.00 , 56.00 , 55.30
76.00 , 83.00 , 55.00 , 62.10
58.00 , 69.00 , 53.00 , 53.50
71.00 , 38.00 , 66.00 , 52.00
67.00 , 71.00 , 99.00 , 74.30
37.00 , 38.00 , 79.00 , 50.40
53.00 , 52.00 , 38.00 , 41.40
32.00 , 48.00 , 24.00 , 30.40
39.00 , 84.00 , 99.00 , 72.60
87.00 , 48.00 , 27.00 , 42.60
60.00 , 58.00 , 20.00 , 37.40
45.00 , 25.00 , 99.00 , 56.10
72.00 , 75.00 , 51.00 , 57.30
89.00 , 79.00 , 40.00 , 57.50
89.00 , 75.00 , 27.00 , 51.10
69.00 , 26.00 , 88.00 , 56.80
59.00 , 83.00 , 28.00 , 47.90
25.00 , 50.00 , 23.00 , 29.20
78.00 , 66.00 , 38.00 , 50.60
77.00 , 56.00 , 71.00 , 60.60
69.00 , 56.00 , 71.00 , 59.00
44.00 , 56.00 , 83.00 , 58.80
89.00 , 73.00 , 68.00 , 66.90
25.00 , 97.00 , 72.00 , 62.90
50.00 , 44.00 , 66.00 , 49.60
43.00 , 100.00 , 87.00 , 73.40
76.00 , 53.00 , 85.00 , 65.10
69.00 , 66.00 , 22.00 , 42.40
79.00 , 60.00 , 60.00 , 57.80
23.00 , 87.00 , 63.00 , 55.90
67.00 , 54.00 , 30.00 , 41.60
83.00 , 67.00 , 36.00 , 51.10
74.00 , 91.00 , 92.00 , 78.90
79.00 , 65.00 , 43.00 , 52.50
31.00 , 93.00 , 92.00 , 70.90
24.00 , 96.00 , 65.00 , 59.60
95.00 , 73.00 , 83.00 , 74.10
47.00 , 91.00 , 86.00 , 71.10
90.00 , 99.00 , 96.00 , 86.10
40.00 , 46.00 , 78.00 , 53.00
85.00 , 51.00 , 88.00 , 67.50
47.00 , 66.00 , 95.00 , 67.20
59.00 , 95.00 , 90.00 , 76.30
58.00 , 65.00 , 34.00 , 44.70
66.00 , 52.00 , 87.00 , 63.60
100.00 , 23.00 , 59.00 , 50.50
56.00 , 64.00 , 83.00 , 63.60
71.00 , 20.00 , 65.00 , 46.20
48.00 , 89.00 , 90.00 , 72.30
30.00 , 41.00 , 36.00 , 32.70
29.00 , 95.00 , 61.00 , 58.70
64.00 , 45.00 , 84.00 , 59.90
41.00 , 76.00 , 57.00 , 53.80
94.00 , 87.00 , 79.00 , 76.50
86.00 , 73.00 , 63.00 , 64.30
24.00 , 73.00 , 98.00 , 65.90
74.00 , 43.00 , 26.00 , 38.10
46.00 , 30.00 , 78.00 , 49.40
60.00 , 24.00 , 72.00 , 48.00
88.00 , 79.00 , 56.00 , 63.70
84.00 , 77.00 , 50.00 , 59.90
38.00 , 46.00 , 53.00 , 42.60
30.00 , 31.00 , 71.00 , 43.70
98.00 , 53.00 , 82.00 , 68.30
85.00 , 21.00 , 53.00 , 44.50
69.00 , 43.00 , 55.00 , 48.70
21.00 , 63.00 , 46.00 , 41.50
37.00 , 71.00 , 94.00 , 66.30
62.00 , 72.00 , 58.00 , 57.20
39.00 , 71.00 , 51.00 , 49.50
55.00 , 99.00 , 26.00 , 51.10
55.00 , 95.00 , 32.00 , 52.30
98.00 , 73.00 , 65.00 , 67.50
41.00 , 95.00 , 62.00 , 61.50
37.00 , 56.00 , 93.00 , 61.40
25.00 , 42.00 , 36.00 , 32.00
89.00 , 90.00 , 82.00 , 77.60
50.00 , 25.00 , 22.00 , 26.30
91.00 , 54.00 , 51.00 , 54.80
65.00 , 34.00 , 28.00 , 34.40
92.00 , 40.00 , 78.00 , 61.60
29.00 , 86.00 , 91.00 , 68.00
94.00 , 47.00 , 56.00 , 55.30
25.00 , 36.00 , 28.00 , 27.00
77.00 , 95.00 , 95.00 , 81.90
65.00 , 88.00 , 97.00 , 78.20
38.00 , 45.00 , 77.00 , 51.90
43.00 , 47.00 , 77.00 , 53.50
57.00 , 56.00 , 38.00 , 43.40
70.00 , 31.00 , 26.00 , 33.70
21.00 , 36.00 , 41.00 , 31.40
83.00 , 66.00 , 35.00 , 50.40
69.00 , 49.00 , 63.00 , 53.70
94.00 , 90.00 , 60.00 , 69.80
74.00 , 83.00 , 69.00 , 67.30
96.00 , 100.00 , 40.00 , 65.20
55.00 , 38.00 , 55.00 , 44.40
48.00 , 80.00 , 21.00 , 42.00
34.00 , 25.00 , 99.00 , 53.90
88.00 , 30.00 , 88.00 , 61.80
90.00 , 69.00 , 66.00 , 65.10
33.00 , 63.00 , 70.00 , 53.50
97.00 , 44.00 , 40.00 , 48.60
97.00 , 94.00 , 86.00 , 82.00
94.00 , 79.00 , 35.00 , 56.50
21.00 , 67.00 , 83.00 , 57.50
73.00 , 68.00 , 76.00 , 65.40
60.00 , 62.00 , 92.00 , 67.40
90.00 , 42.00 , 49.00 , 50.20
39.00 , 63.00 , 61.00 , 51.10
75.00 , 73.00 , 71.00 , 65.30
38.00 , 59.00 , 49.00 , 44.90
80.00 , 47.00 , 60.00 , 54.10
76.00 , 69.00 , 99.00 , 75.50
53.00 , 40.00 , 67.00 , 49.40
99.00 , 82.00 , 57.00 , 67.20
89.00 , 75.00 , 24.00 , 49.90
60.00 , 69.00 , 76.00 , 63.10
84.00 , 61.00 , 98.00 , 74.30
98.00 , 28.00 , 67.00 , 54.80
39.00 , 92.00 , 36.00 , 49.80
26.00 , 26.00 , 70.00 , 41.00
66.00 , 91.00 , 37.00 , 55.30
68.00 , 37.00 , 80.00 , 56.70
79.00 , 93.00 , 36.00 , 58.10
72.00 , 22.00 , 49.00 , 40.60
